# recorded=2026-09-18T17:19:56+0800
# uname=Linux iZ0jl59glej0v8rv680qyqZ 6.8.0-137-generic #137-Ubuntu SMP PREEMPT_DYNAMIC Fri Jul 17 20:28:23 UTC 2026 x86_64 x86_64
# python=3.11.15 cpu_count=4
# workers=9 period_s=0.1 beats=1050
beat,wall_ms,cpu_ms,duty,units
109,100.000,38.470,0.38470,26.929
110,100.000,46.645,0.46645,32.652
111,101.958,33.098,0.32462,22.723
112,100.000,33.132,0.33132,23.192
113,104.920,33.312,0.31750,22.225
114,100.000,37.512,0.37512,26.258
115,101.009,40.963,0.40554,28.388
116,100.000,44.514,0.44514,31.159
117,100.000,45.773,0.45773,32.041
118,101.326,41.104,0.40566,28.396
119,103.954,41.021,0.39461,27.623
120,100.000,42.607,0.42607,29.825
121,100.046,43.516,0.43496,30.447
122,106.001,46.311,0.43690,30.583
123,100.000,43.304,0.43303,30.312
124,100.000,33.989,0.33989,23.793
125,105.999,44.550,0.42029,29.420
126,100.000,40.948,0.40948,28.663
127,104.000,36.932,0.35512,24.858
128,100.837,45.404,0.45027,31.519
129,100.112,39.738,0.39694,27.786
130,105.051,38.544,0.36691,25.684
131,100.000,43.000,0.43000,30.100
132,100.000,38.056,0.38055,26.639
133,103.000,41.053,0.39857,27.900
134,100.000,40.940,0.40940,28.658
135,100.001,47.501,0.47500,33.250
136,102.993,40.251,0.39081,27.356
137,100.006,40.318,0.40315,28.221
138,107.000,45.764,0.42770,29.939
139,102.114,45.109,0.44175,30.923
140,102.886,34.542,0.33573,23.501
141,106.000,43.860,0.41377,28.964
142,100.000,33.737,0.33737,23.616
143,101.455,34.877,0.34377,24.064
144,102.770,44.870,0.43660,30.562
145,100.000,35.948,0.35948,25.163
146,101.775,40.106,0.39406,27.585
147,106.000,44.097,0.41601,29.121
148,103.000,44.097,0.42813,29.969
149,103.000,34.003,0.33013,23.109
150,101.587,46.164,0.45443,31.810
151,100.000,46.042,0.46042,32.229
152,101.995,41.411,0.40601,28.420
153,101.417,41.549,0.40968,28.678
154,100.779,40.589,0.40275,28.192
155,100.000,45.277,0.45277,31.694
156,104.444,44.875,0.42966,30.076
157,100.000,34.424,0.34424,24.097
158,100.000,37.894,0.37894,26.526
159,100.000,41.872,0.41872,29.311
160,100.000,43.719,0.43719,30.603
161,103.777,44.485,0.42866,30.006
162,100.000,44.414,0.44414,31.090
163,100.999,35.022,0.34675,24.273
164,100.000,36.424,0.36424,25.497
165,100.115,41.785,0.41737,29.216
166,100.000,34.036,0.34036,23.825
167,104.885,44.741,0.42657,29.860
168,101.000,42.471,0.42050,29.435
169,100.001,37.089,0.37089,25.962
170,100.000,41.279,0.41279,28.895
171,100.000,37.934,0.37934,26.554
172,100.000,38.421,0.38421,26.895
173,102.999,43.951,0.42671,29.870
174,100.000,32.923,0.32923,23.046
175,100.000,41.984,0.41984,29.389
176,101.000,37.991,0.37615,26.330
177,100.000,38.423,0.38423,26.896
