# recorded=2026-09-18T17:23:38+0800
# uname=Linux iZ0jl59glej0v8rv680qyqZ 6.8.0-137-generic #137-Ubuntu SMP PREEMPT_DYNAMIC Fri Jul 17 20:28:23 UTC 2026 x86_64 x86_64
# python=3.11.15 cpu_count=4
# workers=24 period_s=0.1 beats=1050
beat,wall_ms,cpu_ms,duty,units
257,116.556,16.442,0.14106,9.874
258,100.000,16.420,0.16420,11.494
259,103.825,17.008,0.16381,11.467
260,108.174,18.290,0.16908,11.836
261,100.000,17.410,0.17410,12.187
262,101.001,13.145,0.13015,9.111
263,104.617,17.989,0.17195,12.037
264,100.000,14.760,0.14760,10.332
265,103.383,16.009,0.15486,10.840
266,109.000,16.564,0.15196,10.637
267,106.000,16.379,0.15451,10.816
268,110.000,17.987,0.16352,11.447
269,111.999,16.776,0.14979,10.485
270,101.001,16.815,0.16648,11.654
271,113.001,16.882,0.14940,10.458
272,100.002,17.163,0.17163,12.014
273,105.997,17.991,0.16973,11.881
274,111.999,17.994,0.16066,11.246
275,100.001,14.230,0.14229,9.961
276,115.000,17.431,0.15158,10.610
277,102.999,14.999,0.14562,10.194
278,100.001,14.999,0.14998,10.499
279,100.000,14.991,0.14991,10.494
280,103.393,14.783,0.14298,10.009
281,100.110,17.469,0.17450,12.215
282,100.133,15.826,0.15805,11.063
283,104.364,16.848,0.16144,11.301
284,101.999,16.806,0.16476,11.533
285,115.335,18.900,0.16387,11.471
286,108.665,18.333,0.16871,11.810
287,110.999,19.073,0.17183,12.028
288,113.001,17.698,0.15662,10.964
289,102.999,17.531,0.17020,11.914
290,101.001,15.946,0.15788,11.051
291,100.000,15.910,0.15910,11.137
292,118.999,16.317,0.13712,9.599
293,100.000,17.126,0.17126,11.988
294,111.001,18.012,0.16227,11.359
