# recorded=2026-09-18T17:21:45+0800
# uname=Linux iZ0jl59glej0v8rv680qyqZ 6.8.0-137-generic #137-Ubuntu SMP PREEMPT_DYNAMIC Fri Jul 17 20:28:23 UTC 2026 x86_64 x86_64
# python=3.11.15 cpu_count=4
# workers=15 period_s=0.1 beats=1050
beat,wall_ms,cpu_ms,duty,units
74,102.429,25.966,0.25350,17.745
75,100.606,25.013,0.24862,17.404
76,100.393,24.653,0.24556,17.189
77,103.001,25.638,0.24891,17.424
78,101.000,26.102,0.25843,18.090
79,107.000,26.318,0.24597,17.218
80,103.000,25.687,0.24939,17.457
81,100.999,25.319,0.25068,17.548
82,103.000,26.119,0.25358,17.751
83,109.000,27.015,0.24784,17.349
84,103.000,25.862,0.25109,17.576
85,105.000,25.266,0.24062,16.844
86,103.000,25.779,0.25028,17.520
87,106.231,26.878,0.25302,17.711
88,100.282,25.408,0.25337,17.736
89,102.488,25.464,0.24846,17.392
90,100.000,27.147,0.27147,19.003
91,107.001,24.537,0.22931,16.052
92,104.885,26.290,0.25066,17.546
93,103.114,25.444,0.24675,17.273
94,102.000,25.777,0.25271,17.690
95,106.556,26.531,0.24899,17.429
96,104.444,26.180,0.25066,17.546
97,102.001,25.235,0.24740,17.318
98,101.000,25.310,0.25060,17.542
99,107.000,26.274,0.24555,17.189
100,108.335,27.762,0.25626,17.938
101,102.665,25.040,0.24390,17.073
102,107.001,27.649,0.25840,18.088
103,100.000,24.460,0.24460,17.122
104,104.999,26.011,0.24772,17.341
105,100.000,25.925,0.25925,18.148
106,104.000,25.279,0.24307,17.015
107,104.000,25.821,0.24828,17.380
108,105.000,26.787,0.25511,17.858
109,100.000,24.604,0.24604,17.223
110,100.000,25.103,0.25103,17.572
111,104.000,25.991,0.24991,17.494
112,105.001,26.155,0.24909,17.437
113,100.000,26.118,0.26118,18.283
114,105.999,25.432,0.23992,16.795
115,108.001,26.813,0.24827,17.379
116,101.000,25.985,0.25727,18.009
117,103.000,25.643,0.24897,17.428
118,100.000,24.679,0.24679,17.275
119,101.000,25.497,0.25245,17.671
120,100.000,25.813,0.25813,18.069
121,101.000,24.606,0.24363,17.054
122,102.286,24.989,0.24431,17.101
123,104.714,25.927,0.24760,17.332
